feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,emotion
-563.895752,67.0849762,-12.60085487,18.68914223,5.756926537,18.81382561,-1.567934394,-3.928395271,-10.66577435,7.314544201,3.381423712,-2.633653641,5.271987438,-0.222789004,3.185642004,2.510498047,4.141303539,-0.956742883,1.21642828,-0.295621693,1.959116817,2.034637451,0.155992478,-0.414270848,1.132490873,3.5471313,1.224523067,2.956549883,-1.186451793,-0.147307843,0.068241015,1.672116041,2.983072996,3.557542801,2.730629921,-0.125156477,1.811786652,2.027121067,2.575934172,2.296948195,0.610003054,0.575924456,0.527065933,0.624195457,0.732108057,0.749358833,0.732013941,0.780522108,0.73411268,0.693810463,0.661479354,0.657320917,0.052518085,0.00100122,0.001136846,0.03350715,0.313454658,0.570358515,0.770467043,0.53638196,0.129107028,0.181872308,0.13970761,0.029739479,0.078860901,0.098691307,0.485625356,0.563405216,0.093854301,0.068095021,0.283270806,0.202258587,0.371485233,0.260161847,0.264170766,0.572641373,0.555956244,0.279681325,0.172428474,0.017032951,0.036655441,0.070406497,0.093695626,0.169576526,0.29857111,0.043651756,0.011317156,0.008974298,0.032100439,0.037459113,0.076119855,0.175776228,0.513632119,0.177879438,0.01876827,0.015890023,0.026151251,0.109072492,0.124282353,0.020760193,0.007973296,0.01435339,0.016983299,0.004445137,0.009241676,0.013313871,0.00786418,0.004846019,0.00504541,0.004180844,0.003127553,0.003087312,0.002837106,0.005923888,0.003727835,0.001281904,0.001841318,0.003348529,0.001596267,0.001262558,0.001440663,0.002488385,0.001200197,0.000666947,0.000937485,0.000963569,0.000839236,0.000985028,0.000916118,0.00143218,0.001523546,0.001186952,0.00131029,0.001421857,0.001353238,0.002001422,0.002018585,0.001090223,0.000990347,0.000477032,0.000474469,0.000614799,0.000752745,0.000693456,0.00087787,0.000386912,0.000360836,0.000352915,0.000359053,0.00043714,0.000338108,0.000478207,0.000551823,0.000671973,0.000737218,0.000669798,0.000684884,0.00101454,0.000684516,0.000634625,0.000269579,0.000278437,0.00048807,0.000243898,0.000236571,0.000196361,8.32E-05,4.95E-05,7.00E-06,3.84E-11,2.34E-11,2.06E-11,1.90E-11,1.79E-11,1.71E-11,1.65E-11,1.61E-11,1.57E-11,1.55E-11,1.53E-11,Fearful
-600.8898315,67.54730225,-30.41102982,20.42397118,-11.16344738,-2.314603806,-15.59421062,-10.92424774,-13.83811474,-0.033423953,-9.790263176,-1.471506476,-8.856617928,-7.963598728,2.674163342,-13.41786861,-3.266427279,-5.311701298,-2.143169403,-8.160512924,-2.041554213,-3.276549816,-5.149261475,-2.963784456,-3.437218666,1.221013784,0.453416526,4.655377388,2.513106346,6.326676846,1.846881986,1.405156732,0.204118788,1.180745602,3.557884932,3.667886019,6.666409969,4.370253086,1.916562676,-2.010569811,0.569749594,0.594319642,0.592835844,0.607768178,0.646870553,0.679234207,0.698038876,0.63980937,0.633580744,0.711610138,0.721611857,0.633704662,4.03E-06,1.50E-05,2.24E-05,7.87E-06,0.000548646,0.02770579,0.156121477,0.121191673,0.215770915,0.144623116,0.036654919,0.005103799,0.013124676,0.09005028,0.203310668,0.102032095,0.287973195,0.254576921,0.13131988,0.113467507,0.162134394,0.156630114,0.07286182,0.053715635,0.056173917,0.102230631,0.068501383,0.145938158,0.203526556,0.100226857,0.014734562,0.002388539,0.002218598,0.003133496,0.009712623,0.025385777,0.051992469,0.080219775,0.018858809,0.005832967,0.002026584,0.003968984,0.012295095,0.009311211,0.016855897,0.075082272,0.039966609,0.037917029,0.015959438,0.010424037,0.004633454,0.007560642,0.013628297,0.015880009,0.011824279,0.010470573,0.007360771,0.012596859,0.013616961,0.008280317,0.004746106,0.006112652,0.007819946,0.003933405,0.002463109,0.002163671,0.002078954,0.001442482,0.001933035,0.002115835,0.002383592,0.001984261,0.0033024,0.003325707,0.005269479,0.007236335,0.005400599,0.002473715,0.00187614,0.00119851,0.000979918,0.0007101,0.000516142,0.000486336,0.000704261,0.000713778,0.001136515,0.001259202,0.002163263,0.002339015,0.001698459,0.001163075,0.000752512,0.000752056,0.000320159,0.00023347,0.000166859,9.65E-05,7.83E-05,5.28E-05,5.85E-05,5.48E-05,3.66E-05,3.26E-05,5.08E-05,8.84E-05,7.10E-05,0.000104879,8.31E-05,6.80E-05,4.06E-05,5.86E-05,7.46E-05,9.15E-05,8.28E-05,7.14E-05,2.30E-05,5.92E-11,1.11E-13,7.94E-14,6.72E-14,5.96E-14,5.39E-14,4.96E-14,4.65E-14,4.41E-14,4.27E-14,4.18E-14,Happy
-527.0081177,34.21372223,-44.51751709,10.91336346,-25.01349258,-4.636880398,-14.93060875,-11.28570557,-9.272264481,-2.145609379,-9.455348015,-7.240895271,-3.535704374,-0.056183513,4.003531933,2.662542105,15.05268669,8.026871681,7.218544483,0.390715986,-1.889457107,-5.701170444,-2.835626125,1.073241472,-4.331806183,-4.996731281,-4.363997459,-0.691035032,-0.866270483,-0.811260879,-1.752741933,4.819403172,4.920558929,2.926529646,1.280428171,1.1093086,-0.45465228,-1.873292446,-0.719383299,0.523932219,0.476269513,0.415653914,0.399646521,0.39818123,0.413173735,0.468560994,0.553894162,0.682004333,0.733436882,0.608730853,0.617995322,0.653056443,7.36E-06,3.89E-05,4.76E-05,3.19E-05,3.95E-05,4.49E-05,4.47E-05,6.90E-05,9.68E-05,8.86E-05,0.000199454,0.002753818,0.049499199,0.142996252,1.181555748,2.111509085,0.907285631,0.63832891,0.635259151,0.102239624,0.002325739,0.000785741,0.000606299,0.00068236,0.000776164,0.00501969,0.11242114,0.192217514,0.217178017,0.18764329,0.704450309,1.246425748,0.877785563,0.183817357,0.048765019,0.079361938,0.014698296,0.012839043,0.006556074,0.115680821,0.918649256,0.954262614,0.936100185,0.45459649,0.216336548,0.194731116,0.174893111,0.094886661,0.042124819,0.020986384,0.019914405,0.165283516,0.266912818,0.303407818,0.056700643,0.139137134,0.404515564,0.149765715,0.019176586,0.006641801,0.003342283,0.005235191,0.008763505,0.013150038,0.07222189,0.029822059,0.017935663,0.004312224,0.002349536,0.003217892,0.008204766,0.012935885,0.006549429,0.004637418,0.002264916,0.002845452,0.00662839,0.016539844,0.015669631,0.010057607,0.003678985,0.004139484,0.004748614,0.004916425,0.002494075,0.001610432,0.00233052,0.002239284,0.001955128,0.003626324,0.00828384,0.003388617,0.003393469,0.00695736,0.007628437,0.010913938,0.002973618,0.001617229,0.000794585,0.000660956,0.000623973,0.000555001,0.000383787,0.00037104,0.000641963,0.00048095,0.000504498,0.000283078,0.000271622,0.000299148,0.000285308,0.000188283,0.000130655,6.85E-05,4.06E-05,3.52E-05,1.61E-05,3.90E-11,4.48E-13,1.95E-13,1.14E-13,7.72E-14,5.74E-14,4.55E-14,3.81E-14,3.34E-14,3.02E-14,2.86E-14,Fearful
-594.4909668,66.87342834,-19.20984268,19.5406723,1.114618301,7.549608707,-14.91729736,0.174196184,-10.19592571,1.404390216,1.2539258,-8.894503593,5.941775799,-3.697157383,-2.416837454,1.974049568,-3.286081553,-4.459867954,3.441819906,-4.007569313,-1.534345031,0.96012795,-2.904865503,-1.296367288,-0.239983782,1.104431391,-0.329574436,0.605729342,-1.125023603,1.786013961,0.44654581,-1.383136272,-0.034827493,0.631754816,1.017235398,2.166595221,1.917865992,-0.655809581,-0.967128873,0.613482535,0.669542313,0.58033675,0.623221099,0.654796958,0.674101412,0.679870546,0.720130026,0.748434842,0.70616889,0.732473969,0.766367137,0.759120822,0.020884398,0.000333694,0.000718837,0.005386689,0.021659268,0.070974737,0.086348169,0.023728162,0.033162896,0.03844374,0.017819474,0.037664969,0.06945008,0.164268732,0.332408041,0.047221042,0.015694896,0.024335425,0.070614532,0.104507715,0.04143757,0.037133396,0.030408386,0.10748598,0.076126441,0.04341593,0.040683914,0.037711386,0.059620615,0.139011204,0.04695541,0.011110381,0.006796956,0.009273075,0.011765003,0.006092408,0.003668474,0.004205283,0.010483292,0.018558722,0.006597441,0.006049026,0.009580236,0.019521534,0.015799465,0.011020433,0.007327757,0.004831984,0.002186172,0.002955408,0.007092558,0.00710227,0.006220796,0.002837206,0.005706991,0.006746057,0.005872708,0.008041935,0.006025963,0.00463568,0.00342246,0.00826967,0.01964695,0.004855242,0.001392404,0.001060887,0.001380843,0.001260667,0.000945132,0.002279067,0.001970799,0.001708708,0.00248926,0.000966007,0.000672914,0.000367786,0.000254885,0.000652569,0.000358001,0.000468279,0.00076938,0.000507096,0.000688511,0.001334202,0.001528539,0.001302693,0.001031446,0.000350316,0.000231229,7.27E-05,7.06E-05,4.94E-05,4.86E-05,4.78E-05,8.11E-05,0.000352959,0.000343,0.000415403,0.000494133,0.000492227,0.001028994,0.000661503,0.000513644,0.000592182,0.000241531,0.00021361,0.000231642,0.000274952,0.000260835,0.000250303,0.00019387,0.000132119,0.000114776,4.01E-05,1.86E-05,1.61E-05,3.07E-06,2.16E-12,6.34E-15,2.71E-15,1.66E-15,1.22E-15,9.43E-16,8.06E-16,6.98E-16,6.79E-16,6.12E-16,5.80E-16,Happy
-465.1487732,35.08329391,-46.90820313,12.10172653,-25.88048553,-10.98480701,-11.92525864,-8.809210777,-9.224663734,-1.30269134,-10.61302185,5.506227493,2.151273966,6.294484615,11.83943462,1.982455969,9.954065323,-2.059871674,2.461305618,-1.080730081,1.54626298,-3.918539762,-1.306664348,0.003459708,-1.783525705,2.871071577,-0.776337266,2.026509047,-0.925531864,1.69156611,-0.562415123,0.54212594,-0.688905299,2.193431616,-0.121649362,0.035606477,2.494532347,-0.463886797,1.768353105,-0.180574805,0.678113937,0.544050992,0.465394944,0.423149198,0.427923471,0.456257403,0.491585582,0.518093765,0.510750711,0.550630748,0.592474937,0.7732445,0.003400551,0.000746985,0.000460347,0.000339201,0.000219375,0.000292528,0.000225878,0.00018962,0.00034099,0.002158867,0.005439235,0.013929531,0.027469741,0.067157678,0.160768807,0.233878016,0.471984476,1.06018579,2.077248096,2.506395102,3.266014338,3.567148447,3.126739025,0.352907509,0.03549337,0.053914007,0.041715771,0.120820984,0.512206614,0.445371807,0.725279748,1.417764664,1.5493958,1.343799949,0.953146636,0.460927755,0.44612655,0.286050916,0.156526268,0.314234674,0.41576755,0.277013332,0.425705135,0.315775394,0.322035134,1.118553162,2.978464603,1.207996964,0.616679728,0.583752394,0.676478803,0.805126607,0.277014375,0.209976763,0.280826092,0.279488325,0.113855444,0.053235538,0.062084097,0.110811852,0.154017329,0.19331795,0.180355608,0.248178795,0.069787793,0.065293908,0.22338827,0.133112967,0.153615236,0.208330959,0.517239809,0.092010729,0.046759691,0.030856665,0.059627715,0.057626855,0.069544181,0.128401592,0.121836074,0.052696053,0.046608202,0.034132827,0.035845112,0.026814574,0.027960625,0.02828915,0.029701212,0.03487505,0.035274003,0.044694636,0.062568881,0.078174226,0.059935916,0.041263007,0.017997855,0.01849311,0.009250475,0.005718431,0.003706469,0.001246448,0.001173822,0.001141806,0.001500615,0.000667408,0.001455063,0.000631286,0.00099986,0.000954597,0.001201154,0.001586802,0.001266873,0.001226842,0.000819084,0.000722305,0.000678799,0.000292405,0.000100127,1.90E-10,1.94E-13,5.65E-14,2.85E-14,1.82E-14,1.36E-14,1.10E-14,9.78E-15,8.88E-15,8.04E-15,7.90E-15,Happy
-672.3485718,62.50867081,-23.56350517,14.31986427,-19.09441948,4.310624123,-17.67173576,-8.110180855,-12.69946289,-2.420267582,-3.896580458,-11.51776981,-3.326752424,-5.275761127,-3.383517504,-6.997254848,-0.476359427,-6.99815464,-0.816377342,-2.726553917,-4.06947422,-0.198629782,-2.975851774,0.673023641,1.162934542,2.144162655,1.798784852,1.805684447,2.947433472,6.261198044,6.259541988,8.591651917,6.132143974,2.332838297,-0.369970709,-0.706207991,0.168526337,-0.284573585,1.741853237,0.706547618,0.582545459,0.416716874,0.383482248,0.384880871,0.42399779,0.44537738,0.445741117,0.45838812,0.547988594,0.63482362,0.565341175,0.654671907,1.64E-06,1.45E-05,1.86E-05,3.45E-06,5.96E-06,1.53E-05,0.001014007,0.037763607,0.065161653,0.040523883,0.044440757,0.008446092,0.037195865,0.018999169,0.001148003,0.024037192,0.038906228,0.019285394,0.022068741,0.005978053,0.017937945,0.03891072,0.01302149,0.001342848,0.004482778,0.013634794,0.016519498,0.00243156,0.000431854,0.000144049,0.000103315,0.000748482,0.00269355,0.000878732,0.000114103,0.000198326,0.00119402,0.00085604,0.00018165,0.00051142,0.001063533,0.000930479,0.000415137,0.000278526,0.003585618,0.003934004,0.000312238,0.000353289,0.000431843,0.00022098,0.000215057,0.001850349,0.001144215,0.000346886,0.000253303,0.000157111,0.000154211,0.00033002,0.00059764,0.000228242,7.95E-05,3.79E-05,0.000170702,0.00044387,0.000443128,0.001078,0.000112457,5.13E-05,3.09E-05,3.82E-05,0.000152463,0.000157406,6.27E-05,5.06E-05,3.82E-05,6.04E-05,0.000128181,9.89E-05,5.16E-05,9.78E-05,0.00015467,0.00017502,0.000137758,0.000113795,0.000152724,5.73E-05,3.65E-05,4.21E-05,3.10E-05,2.25E-05,1.51E-05,2.95E-05,4.24E-05,3.97E-05,9.24E-05,0.0001008,6.37E-05,6.76E-05,9.25E-05,0.000165894,0.000155933,0.00012135,8.06E-05,6.63E-05,5.80E-05,4.72E-05,5.45E-05,3.85E-05,3.97E-05,7.90E-05,5.85E-05,4.95E-05,2.51E-05,1.07E-05,6.83E-06,8.76E-06,3.23E-06,1.58E-12,1.90E-15,5.30E-16,2.72E-16,1.81E-16,1.40E-16,1.16E-16,1.05E-16,9.17E-17,9.40E-17,9.27E-17,Calm
-814.7877808,76.8667984,-12.0151577,38.86457443,-3.87776041,21.06276131,-12.44811916,8.20246315,-3.754766941,6.243151188,-3.733763218,3.512778521,2.879718781,-6.896128654,5.228946209,-3.646872282,4.880250931,-4.071805,1.361408472,-1.021290421,2.512211323,-3.881425142,-2.373876333,-1.586475372,-2.999986172,-0.076822653,-4.180617809,0.056680676,-4.456246376,0.81615454,-2.952460289,-0.263667226,-1.873004079,-1.072626591,-2.125610113,-2.83484602,-0.569136858,-2.742791176,-0.514974773,-3.524169683,0.719517291,0.662799418,0.677592397,0.669478357,0.704013824,0.696466088,0.691932559,0.685999334,0.666750431,0.684036851,0.73018676,0.84297806,7.28E-06,0.000403311,0.005599536,0.003295245,0.00053394,0.001245404,0.000801692,0.000350351,0.000338917,0.000306751,0.00024525,0.00043225,0.000249801,0.000149582,0.000339578,0.000586107,0.000402742,0.000247809,0.000269352,0.000169805,9.91E-05,0.000113111,0.00016623,0.000182804,9.20E-05,0.000123528,7.47E-05,3.04E-05,5.39E-05,6.04E-05,2.11E-05,2.14E-05,1.53E-05,1.27E-05,1.21E-05,1.31E-05,1.38E-05,2.07E-05,2.47E-05,2.32E-05,1.59E-05,1.35E-05,2.93E-05,4.49E-05,3.85E-05,5.35E-06,9.83E-06,1.27E-05,3.07E-05,2.21E-05,1.23E-05,7.09E-06,1.29E-05,1.90E-05,1.67E-05,1.07E-05,7.84E-06,9.74E-06,6.63E-06,8.57E-06,1.48E-05,1.88E-05,4.35E-05,4.10E-05,1.97E-05,3.05E-05,2.46E-05,5.23E-05,8.68E-05,6.85E-05,7.89E-05,4.49E-05,2.58E-05,2.47E-05,2.69E-05,8.21E-06,8.93E-06,1.16E-05,7.53E-06,4.43E-06,3.73E-06,3.90E-06,7.64E-06,4.70E-06,4.10E-06,6.83E-06,1.58E-05,2.05E-05,3.10E-05,4.06E-05,7.56E-05,9.96E-05,2.74E-05,2.86E-05,3.88E-05,1.09E-05,6.63E-06,4.48E-06,3.05E-06,2.37E-06,1.94E-06,3.48E-06,2.88E-06,3.13E-06,4.57E-06,3.24E-06,3.01E-06,3.38E-06,3.65E-06,1.59E-06,7.32E-07,6.40E-07,6.54E-07,3.94E-07,5.11E-07,3.05E-07,8.42E-08,1.09E-12,3.45E-13,1.94E-13,1.29E-13,9.38E-14,7.31E-14,5.99E-14,5.13E-14,4.55E-14,4.19E-14,3.98E-14,Fearful
-600.3878784,51.87830353,-22.1489048,17.05388451,-11.02453804,-1.913290977,-15.67550182,-5.683997154,-8.630935669,1.124633551,-10.49255943,-4.437343597,0.875086784,-7.613537788,-0.581878722,-9.258552551,-3.063147068,-5.318883896,-3.480080128,-4.313384056,-3.278559923,-5.718087196,-3.764315128,-2.096780539,-3.77889514,2.379461288,0.330433071,1.863352418,-1.511928201,-2.51885891,-2.827039242,-0.733403206,1.596368551,3.475908995,4.01995945,4.560635567,4.052263737,-0.006869125,0.31892553,-1.19152689,0.696725011,0.489892066,0.468827337,0.472153127,0.424297988,0.422702312,0.489882648,0.583245873,0.550517082,0.525960386,0.541195512,0.729812682,5.34E-06,1.57E-05,4.49E-05,3.13E-05,0.002076655,0.016737567,0.070980415,0.076518685,0.057883453,0.105914846,0.057501204,0.00793107,0.008887636,0.065904535,0.255354911,0.144490674,0.068035349,0.017819025,0.041800357,0.20765321,0.259094864,0.241461188,0.204858154,0.159687221,0.025280815,0.015289882,0.011296548,0.022984581,0.218242258,0.289343596,0.094925389,0.031697139,0.005885636,0.000824303,0.000913739,0.003439449,0.045879319,0.153254658,0.232553631,0.163599446,0.089865156,0.0118606,0.004789904,0.006867468,0.007532542,0.005755483,0.017433496,0.021191951,0.048357274,0.02328415,0.003064577,0.001778753,0.004958184,0.013997625,0.021106986,0.014672859,0.006867081,0.01317631,0.011888705,0.01379139,0.008384231,0.00573511,0.009207936,0.007781502,0.003157472,0.005186007,0.012022128,0.004387796,0.00376202,0.002097478,0.001158089,0.000898855,0.002943265,0.000708681,0.000479605,0.00118405,0.000636245,0.00176682,0.002601794,0.001384218,0.001753645,0.001121479,0.000863558,0.000713508,0.00060811,0.000592947,0.000947235,0.001330386,0.001851951,0.001745159,0.003238566,0.002672452,0.001946818,0.000849994,0.00046129,0.000166819,7.93E-05,0.00024436,0.00054893,0.000508775,0.000920642,0.001266158,0.001170855,0.000749986,0.000738367,0.000441468,0.000353536,0.000244642,0.000669695,0.000448912,0.000483895,0.000410808,0.000611918,0.000473507,0.000160597,2.91E-05,6.94E-06,1.35E-11,1.79E-13,1.14E-13,8.40E-14,6.75E-14,5.72E-14,5.00E-14,4.51E-14,4.18E-14,3.96E-14,3.82E-14,Happy
-587.3151855,68.01449585,-14.31904602,25.57025146,-1.230921626,11.18431377,-3.153104544,-1.093906045,-11.88725567,5.627072334,-2.369976044,-2.984731913,6.597466469,-3.845171213,1.39376533,-3.032767296,1.219597936,-2.503907442,-1.362241268,-3.052579403,-2.478103161,-0.976532698,-1.389971972,-1.39700532,-0.214448854,-0.629856169,-1.434201241,2.137701511,-2.662184715,0.369677722,0.85349983,1.566204071,1.022797227,0.690192878,-0.264007539,-0.407471299,2.228799343,1.462656021,2.181638479,0.666334867,0.664557695,0.674756408,0.663802803,0.687494516,0.741768062,0.788188994,0.725231051,0.738259912,0.77265501,0.789600372,0.783950806,0.743628085,0.000633569,0.000248875,0.008284129,0.042081565,0.124442011,0.450259,0.550483525,0.465210557,0.418952346,0.133735001,0.074144363,0.08341255,0.104783729,0.090359867,0.080239378,0.108310737,0.233541414,0.423991054,0.469014376,0.311076164,0.372543067,0.273546934,0.246574581,0.484761208,0.397192091,0.325178742,0.201154232,0.053610228,0.083663836,0.159755498,0.111898281,0.069930933,0.061388753,0.024843847,0.020829391,0.037491072,0.023083061,0.025106987,0.052761305,0.070918627,0.068795487,0.056686975,0.02873862,0.028057579,0.058686338,0.064021774,0.046170268,0.063474722,0.077589013,0.02328632,0.052721348,0.037471995,0.015532354,0.037313275,0.010830027,0.009581596,0.014596084,0.013945929,0.00714354,0.005091195,0.005492337,0.002987147,0.00224976,0.002849851,0.003053059,0.001454872,0.003179017,0.00394614,0.007457867,0.005428686,0.003656869,0.002029385,0.001343135,0.000592095,0.000895979,0.000899743,0.001228741,0.001237307,0.002443518,0.003867668,0.004674891,0.006699977,0.007679067,0.005435861,0.0032597,0.003780645,0.004335527,0.002183117,0.001758193,0.000811118,0.001049683,0.000710684,0.000887958,0.001142537,0.001666518,0.002144645,0.001974412,0.001549824,0.000900234,0.00094137,0.001345015,0.001771416,0.001584137,0.001482224,0.000998262,0.00127462,0.001750754,0.001536084,0.00112662,0.000872212,0.000785643,0.000882395,0.000959522,0.000853924,0.000654507,0.000226276,3.44E-05,9.49E-11,1.64E-12,1.35E-12,1.18E-12,1.07E-12,9.81E-13,9.17E-13,8.71E-13,8.36E-13,8.13E-13,7.99E-13,Happy
-597.4511108,87.23225403,-14.68497276,33.31304932,10.27691841,2.801631927,-16.06149483,6.192085266,-8.733577728,-3.43806386,-1.206554055,-6.269319057,-3.372340202,0.695598364,6.348239422,-3.413779974,9.39734745,-4.315958023,0.648221672,6.633520603,-1.648628712,0.226570234,-3.314949512,1.111444235,-0.641049623,-0.018509293,-0.941753149,-0.384439528,2.419353008,-1.068158031,-0.404251873,2.187632561,-0.070302419,-1.116348863,-0.551760435,1.936031222,-0.131529614,-1.798483491,-0.696809709,-1.011091352,0.703237474,0.669280708,0.698507726,0.684094548,0.645474613,0.653547585,0.684401512,0.753154159,0.714631736,0.653499365,0.67310822,0.689830899,0.001345246,7.27E-05,0.000333939,0.005262523,0.046192624,0.070882082,0.02212102,0.002246321,0.01146285,0.025552422,0.035136323,0.025926739,0.013239627,0.015826177,0.034623351,0.072459616,0.209100068,0.200875193,0.074278392,0.034503758,0.021215843,0.030876452,0.039070632,0.038929619,0.019468362,0.013319554,0.007784427,0.003698387,0.005522694,0.006391154,0.004618908,0.003561669,0.004856359,0.003476939,0.003411649,0.004867863,0.006865015,0.009881687,0.007967235,0.008853074,0.004003474,0.002617083,0.001256219,0.002299372,0.002471497,0.000596961,0.000463247,0.000245908,0.000163428,0.000202693,0.000415011,0.000445805,0.000126844,0.000146784,0.000275302,0.000412186,0.000275125,0.000388555,0.000366663,0.000385792,0.000544202,0.000644543,0.000480604,0.000727378,0.000997144,0.000925516,0.000919738,0.001158596,0.000931836,0.000764907,0.000786306,0.000622445,0.000506574,0.000783949,0.000743936,0.000885471,0.00136972,0.000878747,0.000656374,0.000677348,0.000347249,0.000309602,0.000194723,0.00012381,5.41E-05,3.55E-05,3.03E-05,2.03E-05,1.57E-05,3.33E-05,5.84E-05,0.000101254,0.000100302,7.10E-05,6.48E-05,0.000118439,0.00023295,0.000218479,0.000152006,0.000122,7.25E-05,3.07E-05,2.94E-05,1.65E-05,1.66E-05,2.31E-05,2.46E-05,2.97E-05,3.17E-05,3.60E-05,2.42E-05,2.07E-05,2.19E-05,1.11E-05,4.36E-06,2.45E-06,5.78E-07,1.06E-10,6.56E-11,4.99E-11,4.09E-11,3.52E-11,3.13E-11,2.84E-11,2.64E-11,2.50E-11,2.40E-11,2.34E-11,Fearful
-682.8621826,64.89557648,-15.25820827,21.80818748,-8.004636765,5.899202347,-13.63563824,-5.6761446,-12.15821838,-2.131465673,-8.237939835,-3.938769102,-8.941983223,-5.714042664,2.16908145,-12.15794659,-4.090987682,-5.501086235,-0.515139341,-6.802140713,-2.082980633,-3.290230513,-3.57276845,-3.640840769,-1.810434818,1.541222095,0.10466589,4.99761343,0.665118158,6.190106392,0.598654866,1.370185375,1.000376821,2.748366356,6.948843956,5.681353092,7.205361366,4.221015453,2.191488504,-1.587357879,0.606293738,0.543920636,0.566035986,0.563771248,0.572876394,0.609390557,0.676295042,0.754212379,0.686634421,0.637229681,0.697468936,0.715958357,4.75E-06,7.05E-06,7.00E-06,3.42E-06,0.000537788,0.014474512,0.081883639,0.079007104,0.066444606,0.05054478,0.013132439,0.002885293,0.005495855,0.019433217,0.077028453,0.033864953,0.031247912,0.022792617,0.021826813,0.012605751,0.013500322,0.008578829,0.003729843,0.001983537,0.00172037,0.000991421,0.002079675,0.006491591,0.005802909,0.002676873,0.000490948,0.000153589,0.000183329,0.00022379,0.000203204,0.000366452,0.001335886,0.001337952,0.000335621,0.000282173,0.00019627,0.00018875,0.000976051,0.001395954,0.001169889,0.001087784,0.000514091,0.000206254,0.000300179,0.000494107,0.000412671,0.00031459,0.00065639,0.001421921,0.001551677,0.000586764,0.000235227,0.000328572,0.000593124,0.000305188,0.000217568,0.000225364,0.000261237,0.00022262,0.00010906,3.81E-05,3.55E-05,4.22E-05,4.02E-05,0.000100658,0.000175813,8.60E-05,0.000140038,0.000203751,0.000192135,0.000342461,0.000389566,0.000122898,5.62E-05,3.88E-05,1.62E-05,2.27E-05,1.75E-05,2.41E-05,2.07E-05,2.71E-05,2.97E-05,3.25E-05,3.40E-05,7.63E-05,5.70E-05,4.94E-05,4.20E-05,5.40E-05,3.66E-05,6.08E-05,5.16E-05,2.89E-05,1.73E-05,1.86E-05,1.93E-05,1.67E-05,2.27E-05,4.37E-05,5.01E-05,7.15E-05,0.000105136,7.67E-05,5.10E-05,3.59E-05,2.92E-05,5.10E-05,6.45E-05,0.000102121,5.36E-05,2.42E-05,4.65E-06,4.33E-12,2.22E-13,1.22E-13,8.38E-14,6.38E-14,5.19E-14,4.40E-14,3.87E-14,3.52E-14,3.28E-14,3.14E-14,Calm
